transaction_id,transaction_amount,transaction_hour,distance_from_home_km,failed_auth_count_24h,is_fraud
37863,36.17,15,11.51,0,0
37864,6.08,18,15.96,0,0
37865,30.55,19,818.19,0,0
37866,31.61,11,14.62,0,0
37867,39.43,22,26.15,0,0
37868,19.79,10,16.31,1,0
37869,33.15,14,8.05,0,0
37870,13.03,18,18.94,0,0
37871,73.58,2,2.21,0,0
37872,5.36,5,11.7,0,0
37873,54.05,4,3.25,0,0
37874,51.21,10,14.23,0,0
37875,22.08,9,0.9,0,0
37876,37.76,20,1.18,0,0
37877,31.77,10,31.72,0,0
37878,36.2,8,24.09,0,0
37879,40.43,8,13.07,0,0
37880,51.29,9,16.16,0,0
37881,25.61,12,237.98,0,0
37882,61.45,7,19.0,0,0
37883,93.38,15,21.7,2,0
37884,38.43,17,4.45,0,0
37885,78.91,17,24.02,0,0
37886,48.17,16,25.81,0,0
37887,22.95,19,18.18,1,0
37888,48.25,11,19.21,0,0
37889,12.56,0,12.04,0,0
37890,35.15,8,6.99,0,0
37891,149.52,20,6.17,1,0
37892,85.68,17,329.26,0,0
37893,20.17,21,668.35,0,0
37894,21.51,14,9.61,0,0
37895,76.71,23,19.54,0,0
37896,47.82,23,33.93,0,0
37897,13.44,8,16.28,0,0
37898,101.64,11,8.01,0,0
37899,47.9,19,12.39,0,0
37900,18.31,7,4.72,0,0
37901,6.59,8,7.54,0,0
37902,62.54,13,12.28,0,0
37903,17.86,14,4.18,0,0
37904,33.2,10,14.94,0,0
37905,34.51,9,19.73,1,0
37906,50.94,11,23.94,0,0
37907,23.82,12,564.96,0,0
37908,28.6,12,6.68,0,0
37909,79.96,10,12.18,1,0
37910,25.15,14,18.92,0,0
37911,48.55,15,21.97,0,0
37912,38.72,11,23.02,0,0
37913,82.48,11,17.88,0,0
37914,13.77,13,25.52,0,0
37915,51.58,16,16.01,0,0
37916,19.78,10,22.07,0,0
37917,15.91,9,7.68,0,0
37918,18.91,5,26.61,0,0
37919,18.97,9,4.32,0,0
37920,38.97,21,8.58,0,0
37921,19.76,13,6.1,0,0
37922,22.59,17,4.19,0,0
37923,46.36,16,2.39,0,0
37924,30.01,23,2.15,0,0
37925,74.27,9,5.88,0,0
37926,41.79,15,18.22,1,0
37927,35.62,19,5.46,0,0
37928,58.98,4,7.84,0,0
37929,29.44,15,204.35,0,0
37930,23.53,18,9.69,0,0
37931,63.49,20,5.59,0,0
37932,34.5,13,3.43,0,0
37933,50.21,11,9.29,0,0
37934,85.55,11,17.33,0,0
37935,17.86,14,10.09,0,0
37936,26.57,15,23.6,0,0
37937,26.24,17,45.71,0,0
37938,9.26,9,8.59,0,0
37939,28.23,9,0.4,0,0
37940,25.35,9,9.72,0,0
37941,16.49,23,51.27,0,0
37942,13.49,12,4.88,0,0
37943,31.49,19,1.19,0,0
37944,20.35,11,8.7,0,0
37945,9.34,7,16.73,0,0
37946,35.01,15,11.65,1,0
37947,16.88,12,35.69,0,0
37948,102.81,13,43.74,0,0
37949,7.89,12,8.07,0,0
37950,38.98,11,8.57,0,0
37951,45.71,10,3.85,0,0
37952,34.85,18,28.43,0,0
37953,42.28,7,6.67,0,0
37954,25.41,15,196.76,0,0
37955,10.02,13,11.21,0,0
37956,71.27,10,7.79,0,0
37957,51.26,23,7.73,0,0
37958,47.88,7,24.04,0,0
37959,23.07,11,20.9,0,0
37960,18.38,7,14.35,0,0
37961,19.84,19,551.12,0,0
37962,27.49,7,29.93,0,0
37963,6.48,8,22.72,0,0
37964,43.92,17,26.97,0,0
37965,54.45,16,11.68,0,0
37966,87.46,11,21.33,0,0
37967,68.32,17,13.03,0,0
37968,15.74,23,5.43,0,0
37969,91.98,9,10.01,0,0
37970,13.26,6,27.67,0,0
37971,30.6,21,18.04,0,0
37972,6.76,17,21.18,0,0
37973,49.93,12,13.04,0,0
37974,12.94,11,6.69,0,0
37975,22.25,23,11.67,0,0
37976,28.67,16,5.24,0,0
37977,96.24,19,1188.91,0,0
37978,9.25,20,5.35,0,0
37979,183.75,6,4.55,0,0
37980,6.74,22,3.73,0,0
37981,16.08,9,2.66,0,0
37982,33.79,16,27.98,0,0
37983,50.66,23,805.58,0,0
37984,27.26,17,4.18,1,0
37985,130.42,2,1164.96,0,1
37986,36.17,6,10.21,0,0
37987,22.67,14,29.38,0,0
37988,67.16,14,2.78,0,0
37989,72.92,18,7.37,0,0
37990,16.91,20,4.84,0,0
37991,41.45,14,24.77,0,0
37992,15.35,19,14.44,0,0
37993,20.43,3,14.59,0,0
37994,23.15,15,15.35,0,0
37995,56.58,9,10.08,0,0
37996,20.59,16,736.1,0,0
37997,94.06,23,723.57,0,0
37998,14.63,19,15.27,0,0
37999,3.88,14,1032.63,0,0
38000,88.81,4,29.97,0,0
38001,35.07,11,9.17,0,0
38002,11.7,13,8.37,0,0
38003,17.33,10,20.43,0,0
38004,26.31,21,17.11,0,0
38005,32.32,11,27.49,0,0
38006,73.17,14,42.95,0,0
38007,74.38,10,20.26,0,0
38008,33.74,12,22.14,0,0
38009,23.87,20,3.69,0,0
38010,69.05,17,21.56,0,0
38011,16.35,20,43.66,0,0
38012,215.72,0,2255.62,0,1
38013,30.95,17,12.14,0,0
38014,18.12,6,11.91,0,0
38015,55.55,13,9.8,1,0
38016,18.43,13,8.12,0,0
38017,40.39,13,18.28,0,0
38018,32.11,10,4.09,1,0
38019,28.95,18,5.31,0,0
38020,163.65,5,853.6,0,0
38021,20.67,11,21.16,0,0
38022,16.46,5,9.45,0,0
38023,48.19,14,28.04,0,0
38024,23.61,13,7.69,0,0
38025,46.43,12,23.2,1,0
38026,24.28,18,21.3,0,0
38027,14.6,11,22.35,0,0
38028,27.32,6,15.71,0,0
38029,197.35,23,10.8,0,0
38030,15.48,15,16.02,0,0
38031,141.43,18,14.92,0,0
38032,50.78,5,15.28,0,0
38033,77.01,4,7.91,0,0
38034,49.27,8,4.63,0,0
38035,11.78,13,30.3,0,0
38036,11.75,19,1.1,0,0
38037,44.82,6,15.13,0,0
38038,78.49,14,52.56,0,0
38039,33.9,15,5.96,0,0
38040,26.22,14,15.46,1,0
38041,51.35,6,3.78,0,0
38042,69.94,5,33.36,0,0
38043,18.54,9,6.98,0,0
38044,26.77,19,2.73,0,0
38045,32.02,17,25.67,0,0
38046,9.77,20,23.57,0,0
38047,19.59,15,786.37,0,0
38048,37.34,12,5.01,0,0
38049,41.84,17,42.4,0,0
38050,33.93,13,4.73,0,0
38051,57.79,8,33.46,0,0
38052,31.34,19,3.87,0,0
38053,63.23,18,0.77,0,0
38054,21.04,5,11.11,0,0
38055,26.77,0,18.26,0,0
38056,26.98,23,8.24,0,0
38057,28.81,14,20.81,0,0
38058,22.66,9,4.35,0,0
38059,42.94,10,23.05,0,0
38060,36.09,16,18.79,0,0
38061,39.87,9,23.6,0,0
38062,15.31,10,15.38,0,0
38063,33.42,17,8.05,0,0
38064,284.75,1,667.04,0,1
38065,137.05,9,2.78,0,0
38066,18.3,18,5.71,0,0
38067,117.25,10,10.57,0,0
38068,19.85,12,27.2,0,0
38069,65.99,14,38.37,0,0
38070,59.41,9,30.01,0,0
38071,15.03,21,16.77,0,0
38072,12.05,13,393.65,0,0
38073,14.29,14,487.38,0,0
38074,65.17,13,16.92,0,0
38075,33.82,17,20.58,0,0
38076,111.18,5,17.44,0,0
38077,33.96,6,18.19,0,0
38078,40.16,8,3.42,0,0
38079,24.72,9,29.39,0,0
38080,40.68,17,17.33,0,0
38081,40.59,7,27.95,0,0
38082,50.78,16,11.77,1,0
38083,76.63,14,9.67,0,0
38084,6.87,15,32.49,0,0
38085,100.83,18,13.54,0,0
38086,68.06,19,15.44,0,0
38087,36.24,9,36.29,0,0
38088,29.32,7,15.17,0,0
38089,25.63,21,0.56,0,0
38090,23.54,16,14.63,0,0
38091,28.1,7,12.42,0,0
38092,22.83,6,15.52,0,0
38093,22.75,20,22.69,0,0
38094,10.05,8,0.28,0,0
38095,72.34,14,2.91,0,0
38096,37.0,17,13.69,0,0
38097,96.74,9,3.95,0,0
38098,69.11,13,5.0,0,0
38099,15.87,22,30.22,0,0
38100,12.44,15,2.51,0,0
38101,52.4,14,16.43,0,0
38102,33.25,12,8.96,0,0
38103,54.34,9,6.62,0,0
38104,8.8,16,12.3,0,0
38105,28.03,19,6.47,0,0
38106,14.09,11,11.19,0,0
38107,28.08,18,16.29,0,0
38108,79.72,18,22.64,0,0
38109,20.56,8,27.48,0,0
38110,7.92,10,3.88,0,0
38111,17.64,15,9.01,0,0
38112,61.42,7,20.08,0,0
38113,16.16,23,25.11,0,0
38114,46.22,20,17.27,0,0
38115,35.16,9,714.7,1,0
38116,55.54,17,5.95,0,0
38117,58.45,14,16.35,0,0
38118,15.98,8,29.73,0,0
38119,22.42,7,5.22,0,0
38120,22.63,23,9.02,0,0
38121,15.83,17,2.73,0,0
38122,80.96,7,15.11,0,0
38123,44.24,9,2.36,0,0
38124,12.52,14,22.11,0,0
38125,26.01,19,25.92,0,0
38126,26.89,4,14.81,0,0
38127,23.64,19,2.75,0,0
38128,36.09,8,26.97,0,0
38129,35.58,16,17.62,1,0
38130,65.55,14,1220.85,0,0
38131,38.27,20,8.53,0,0
38132,127.48,12,7.0,0,0
38133,5.85,12,10.42,0,0
38134,33.97,6,2149.08,1,0
38135,29.04,9,13.16,0,0
38136,57.74,13,4.01,0,0
38137,33.47,14,28.7,0,0
38138,138.33,15,19.4,0,0
38139,8.6,3,279.83,1,0
38140,11.5,21,6.48,0,0
38141,39.27,11,28.15,0,0
38142,21.33,20,32.96,0,0
38143,13.95,10,8.49,0,0
38144,33.58,13,7.16,0,0
38145,132.15,9,6.03,0,0
38146,20.61,19,22.04,0,0
38147,53.54,8,13.36,0,0
38148,30.42,14,19.84,0,0
38149,8.42,11,22.94,0,0
38150,42.73,12,25.3,0,0
38151,32.09,13,10.09,0,0
38152,80.54,3,8.28,0,0
38153,36.21,11,782.25,0,0
38154,47.7,22,25.21,0,0
38155,17.25,18,7.53,0,0
38156,17.27,8,31.4,1,0
38157,29.45,7,13.27,0,0
38158,36.8,7,729.17,0,0
38159,81.21,23,1.33,0,0
38160,51.15,15,3.54,1,0
38161,42.61,19,7.59,0,0
38162,45.69,19,23.79,1,0
38163,43.95,17,1.51,1,0
38164,16.67,12,13.86,0,0
38165,26.67,16,31.18,1,0
38166,14.48,11,31.99,0,0
38167,107.95,15,31.69,0,0
38168,43.82,18,29.22,0,0
38169,41.19,9,32.6,0,0
38170,50.48,12,39.17,0,0
38171,37.46,9,19.88,0,0
38172,68.37,14,22.47,1,0
38173,68.28,11,20.73,0,0
38174,138.22,17,32.33,0,0
38175,18.25,15,31.94,0,0
38176,12.47,1,26.82,13,1
38177,24.27,11,42.68,0,0
38178,27.06,18,6.49,0,0
38179,11.09,6,97.7,0,0
38180,7.78,19,17.79,0,0
38181,14.88,19,557.44,0,0
38182,41.65,12,1.4,0,0
38183,26.82,12,8.74,0,0
38184,16.61,10,2.88,1,0
38185,17.17,8,10.35,0,0
38186,31.47,14,519.72,0,0
38187,22.71,9,0.95,0,0
38188,53.4,2,5.84,0,0
38189,17.94,20,14.93,0,0
38190,26.13,7,3.71,0,0
38191,31.25,5,698.67,0,0
38192,34.47,16,17.8,0,0
38193,12.04,13,11.51,0,0
38194,74.56,17,3.45,0,0
38195,38.35,16,14.94,0,0
38196,17.2,9,3.45,0,0
38197,26.24,9,10.51,0,0
38198,37.16,21,7.71,0,0
38199,32.07,23,23.96,0,0
38200,38.37,14,17.91,0,0
38201,28.34,7,7.27,0,0
38202,15.6,17,12.72,0,0
38203,14.23,20,18.58,0,0
38204,27.77,8,8.32,0,0
38205,24.44,8,576.97,0,0
38206,30.52,14,17.19,0,0
38207,25.77,20,0.82,1,0
38208,34.34,18,13.13,0,0
38209,28.06,5,37.99,0,0
38210,55.88,8,1.62,0,0
38211,81.12,21,7.25,0,0
38212,13.78,17,1.94,0,0
38213,141.56,17,8.76,0,0
38214,14.08,12,11.05,0,0
38215,79.36,5,4.44,0,0
38216,25.71,23,2.36,0,0
38217,20.9,19,4.39,0,0
38218,45.58,7,6.97,1,0
38219,97.41,12,12.32,0,0
38220,26.61,10,3.75,0,0
38221,19.35,11,12.19,0,0
38222,21.36,18,8.84,0,0
38223,18.9,15,19.51,0,0
38224,26.19,8,44.08,0,0
38225,152.25,23,0.56,0,0
38226,26.16,8,17.33,0,0
38227,11.78,18,13.74,0,0
38228,18.58,18,23.79,0,0
38229,45.59,8,7.6,0,0
38230,69.93,19,27.52,0,0
38231,19.66,9,2.94,1,0
38232,42.3,6,7.48,0,0
38233,12.68,10,7.89,0,0
38234,18.29,13,10.75,0,0
38235,19.86,9,63.69,0,0
38236,48.86,12,889.63,1,0
38237,59.05,13,4.23,0,0
38238,20.25,8,12.32,0,0
38239,11.02,12,6.0,0,0
38240,22.16,19,18.37,0,0
38241,45.99,14,13.24,0,0
38242,30.62,11,11.01,1,0
38243,27.54,21,18.89,0,0
38244,55.69,13,1.42,0,0
38245,14.87,14,2.76,0,0
38246,48.83,19,2.53,0,0
38247,36.76,4,27.46,0,0
38248,69.24,15,4.66,0,0
38249,71.94,17,1.55,0,0
38250,29.97,10,1.53,0,0
38251,52.82,10,4.28,0,0
38252,13.9,21,5.98,0,0
38253,65.9,17,60.46,0,0
38254,44.86,18,10.5,0,0
38255,42.78,7,21.15,0,0
38256,18.33,17,6.84,1,0
38257,22.03,9,15.87,0,0
38258,58.09,23,7.12,0,0
38259,49.62,22,24.65,0,0
38260,100.98,2,11.26,0,0
38261,118.86,9,896.17,0,0
38262,13.16,11,51.98,0,0
38263,115.94,18,8.28,0,0
38264,76.11,13,2.24,0,0
38265,24.02,13,11.88,0,0
38266,13.65,18,12.7,0,0
38267,55.74,13,1443.23,0,0
38268,32.84,8,20.56,0,0
38269,29.51,15,10.83,0,0
38270,72.58,5,4.04,0,0
38271,68.55,7,6.14,0,0
38272,25.31,15,29.9,0,0
38273,13.61,4,40.29,0,0
38274,31.01,19,25.01,0,0
38275,18.54,16,3.92,0,0
38276,33.28,8,9.91,0,0
38277,82.1,8,26.93,0,0
38278,14.5,10,6.6,0,0
38279,26.49,9,27.05,0,0
38280,33.05,9,21.52,0,0
38281,231.95,3,2199.22,0,1
38282,31.31,9,21.79,0,0
38283,34.08,17,5.23,0,0
38284,113.89,14,17.64,0,0
38285,36.22,13,8.47,0,0
38286,6.92,12,10.01,0,0
38287,39.19,23,869.16,0,0
38288,21.75,6,28.53,0,0
38289,7.62,10,5.75,0,0
38290,59.24,8,15.52,0,0
38291,9.86,10,10.09,0,0
38292,18.85,20,543.04,0,0
38293,15.75,14,7.84,0,0
38294,36.29,11,22.02,0,0
38295,17.36,13,8.89,0,0
38296,68.17,6,13.96,1,0
38297,15.43,12,20.74,0,0
38298,73.48,11,28.65,0,0
38299,45.33,11,31.09,0,0
38300,11.85,18,7.97,0,0
38301,55.54,19,467.33,0,0
38302,51.79,9,5.13,0,0
38303,16.28,17,25.78,0,0
38304,13.09,16,2.74,0,0
38305,11.66,12,5.75,0,0
38306,48.74,20,7.56,0,0
38307,40.0,19,1.67,0,0
38308,47.44,6,24.26,1,0
38309,16.71,16,11.14,1,0
38310,19.15,16,1.96,0,0
38311,15.27,8,18.98,0,0
38312,21.04,11,2.88,0,0
38313,25.77,18,26.28,0,0
38314,19.44,6,8.08,0,0
38315,55.42,9,3.64,0,0
38316,27.44,21,2.77,0,0
38317,48.6,23,11.19,0,0
38318,11.94,20,10.71,0,0
38319,52.86,5,18.42,0,0
38320,19.31,12,1066.73,0,0
38321,46.3,20,250.52,1,0
38322,15.97,16,11.78,0,0
38323,42.0,10,12.03,0,0
38324,23.07,16,11.17,0,0
38325,39.3,7,9.24,0,0
38326,50.5,18,21.99,1,0
38327,23.45,12,4.25,0,0
38328,39.52,10,4.22,0,0
38329,38.22,18,2.58,0,0
38330,35.91,19,20.87,0,0
38331,50.59,21,32.84,1,0
38332,5.25,7,31.09,0,0
38333,14.94,7,27.38,0,0
38334,19.78,12,2.34,0,0
38335,46.63,15,20.36,0,0
38336,34.6,10,7.18,0,0
38337,75.82,16,19.0,0,0
38338,29.12,4,11.62,0,0
38339,38.9,17,26.67,0,0
38340,81.02,8,14.11,0,0
38341,10.8,2,30.5,0,0
38342,143.48,14,7.46,0,0
38343,47.4,8,16.81,0,0
38344,57.69,12,34.98,1,0
38345,169.88,2,486.82,0,0
38346,42.46,14,1.15,0,0
38347,69.7,13,35.98,0,0
38348,20.07,15,3.0,0,0
38349,27.7,10,10.55,0,0
38350,142.41,19,3.94,0,0
38351,46.31,12,16.67,0,0
38352,46.56,16,9.63,0,0
38353,34.8,18,7.68,0,0
38354,33.11,5,5.23,0,0
38355,37.95,18,5.45,0,0
38356,18.51,7,11.07,0,0
38357,46.43,9,15.18,1,0
38358,21.86,7,52.11,0,0
38359,30.16,11,19.34,0,0
38360,36.25,13,36.11,0,0
38361,104.47,19,19.59,0,0
38362,43.22,20,3.82,0,0
38363,17.48,12,2.94,0,0
38364,37.13,0,34.39,0,0
38365,16.8,12,21.29,0,0
38366,59.89,20,808.97,0,0
38367,14.75,11,4.71,0,0
38368,27.52,16,8.22,0,0
38369,60.33,19,548.04,0,0
38370,32.53,8,19.07,0,0
38371,42.56,22,10.39,0,0
38372,75.14,21,22.77,0,0
38373,43.51,12,17.29,0,0
38374,37.82,16,9.54,0,0
38375,38.92,16,10.28,0,0
38376,31.43,14,561.25,0,0
38377,165.85,16,12.19,0,0
38378,22.0,14,8.51,0,0
38379,38.95,12,12.1,0,0
38380,26.18,17,37.08,0,0
38381,25.06,13,9.25,0,0
38382,24.68,8,13.29,0,0
38383,27.67,18,24.68,0,0
38384,37.96,18,14.25,0,0
38385,16.21,12,4.31,0,0
38386,77.58,10,3.32,0,0
38387,18.63,18,8.18,0,0
38388,35.46,20,16.2,0,0
38389,38.89,12,4.83,0,0
38390,27.65,11,15.17,0,0
38391,25.67,8,15.65,0,0
38392,34.9,1,22.48,0,0
38393,121.66,10,11.4,0,0
38394,74.71,10,15.0,1,0
38395,23.47,13,7.52,0,0
38396,6.25,16,8.45,0,0
38397,29.88,11,3.71,1,0
38398,9.43,8,21.16,4,1
38399,99.78,12,3.57,0,0
38400,164.1,19,17.76,0,0
38401,73.26,23,14.25,1,0
38402,11.13,7,3.91,0,0
38403,34.35,22,42.85,0,0
38404,30.0,16,14.25,0,0
38405,37.63,7,15.93,1,0
38406,24.49,16,4.0,0,0
38407,4.52,6,27.3,0,0
38408,9.27,23,1667.62,0,0
38409,28.73,15,15.07,0,0
38410,92.36,12,34.8,0,0
38411,34.46,17,61.18,0,0
38412,28.76,13,8.4,0,0
38413,116.46,22,6.28,0,0
38414,13.43,15,15.19,0,0
38415,28.15,21,7.89,0,0
38416,133.23,21,14.53,0,0
38417,22.9,9,1501.63,0,0
38418,37.25,0,4.99,1,0
38419,8.24,14,12.94,0,0
38420,78.95,19,10.01,0,0
38421,16.94,19,16.0,0,0
38422,24.53,19,8.17,0,0
38423,26.86,8,15.16,0,0
38424,52.44,21,18.33,0,0
38425,31.7,8,30.19,0,0
38426,17.83,6,39.33,0,0
38427,26.58,16,11.66,1,0
38428,40.11,18,8.79,0,0
38429,17.64,16,710.3,1,0
38430,9.34,9,5.17,0,0
38431,46.76,12,10.87,0,0
38432,24.14,11,1.68,0,0
38433,31.4,12,12.28,0,0
38434,40.37,7,8.51,0,0
38435,37.7,12,37.53,0,0
38436,100.8,10,7.4,0,0
38437,36.96,21,0.55,0,0
38438,6.2,19,18.79,0,0
38439,66.09,14,5.37,0,0
38440,21.06,16,13.92,0,0
38441,29.17,19,22.75,0,0
38442,18.41,11,20.28,0,0
38443,17.32,17,6.98,0,0
38444,197.05,22,1298.53,0,1
38445,30.26,9,7.85,0,0
38446,47.32,11,1.32,0,0
38447,283.32,1,1090.82,0,1
38448,33.75,20,2.77,0,0
38449,15.56,10,3.79,0,0
38450,13.7,13,5.07,0,0
38451,67.8,18,31.05,0,0
38452,119.55,23,27.12,0,0
38453,14.03,12,3.99,0,0
38454,73.01,15,10.35,0,0
38455,35.45,5,17.18,0,0
38456,56.41,1,3.22,0,0
38457,75.12,8,38.56,0,0
38458,74.79,11,13.45,0,0
38459,31.72,23,22.4,0,0
38460,28.43,14,32.76,0,0
38461,41.81,15,60.37,0,0
38462,36.99,15,12.9,1,0
38463,43.21,8,13.96,0,0
38464,28.55,5,25.65,0,0
38465,42.96,3,20.47,0,0
38466,5.9,9,23.83,12,1
38467,28.43,8,13.29,0,0
38468,62.31,18,0.91,0,0
38469,37.67,8,19.42,0,0
38470,6.83,15,25.37,0,0
38471,15.22,14,21.81,0,0
38472,11.91,11,8.29,0,0
38473,38.2,5,26.61,0,0
38474,12.47,18,11.95,0,0
38475,14.05,8,9.43,0,0
38476,32.16,17,19.52,0,0
38477,25.97,18,884.98,0,0
38478,31.95,18,7.55,0,0
38479,19.59,14,21.32,0,0
38480,32.9,17,11.34,0,0
38481,38.82,8,10.68,1,0
38482,117.48,6,28.53,0,0
38483,11.99,5,43.58,0,0
38484,54.3,3,9.92,0,0
38485,51.94,19,5.05,0,0
38486,23.79,15,644.73,1,0
38487,49.97,16,9.81,0,0
38488,20.24,8,16.33,0,0
38489,38.07,21,33.12,0,0
38490,49.56,20,14.52,0,0
38491,8.27,5,35.4,0,0
38492,4.18,4,11.94,0,0
38493,6.9,13,21.17,0,0
38494,55.26,9,12.42,0,0
38495,20.34,19,655.86,1,0
38496,12.99,15,22.23,1,0
38497,10.17,21,13.65,0,0
38498,32.34,1,16.6,0,0
38499,93.56,18,9.25,1,0
38500,46.25,8,19.79,0,0
38501,128.62,11,44.47,0,0
38502,31.58,16,8.63,0,0
38503,48.19,17,13.09,0,0
38504,39.17,19,10.18,0,0
38505,17.03,20,3.78,0,0
38506,41.71,18,700.31,0,0
38507,66.21,16,9.91,0,0
38508,7.76,18,13.68,0,0
38509,12.45,10,20.14,1,0
38510,72.3,8,31.64,0,0
38511,90.08,8,32.5,0,0
38512,83.34,12,5.66,0,0
38513,11.24,13,13.35,0,0
38514,57.2,11,4.55,0,0
38515,30.84,21,16.79,0,0
38516,24.08,15,9.5,0,0
38517,73.42,18,16.81,0,0
38518,7.6,11,8.48,0,0
38519,29.17,11,20.1,0,0
38520,151.14,3,9.42,0,0
38521,7.22,9,22.21,0,0
38522,24.17,16,16.9,1,0
38523,15.49,21,21.27,0,0
38524,15.64,10,10.44,0,0
38525,12.09,8,9.34,0,0
38526,47.22,18,25.5,0,0
38527,24.84,23,9.49,0,0
38528,28.74,6,9.63,0,0
38529,61.65,13,13.71,1,0
38530,76.73,11,1.76,1,0
38531,83.02,20,30.81,0,0
38532,77.3,20,10.88,0,0
38533,17.6,7,18.3,0,0
38534,29.22,7,10.13,0,0
38535,40.62,15,15.19,0,0
38536,17.33,8,14.4,0,0
38537,96.69,15,6.48,0,0
38538,7.89,8,21.93,0,0
38539,76.68,5,5.25,0,0
38540,10.19,22,5.24,0,0
38541,73.88,0,1252.12,0,1
38542,70.02,23,7.68,0,0
38543,15.89,11,6.02,0,0
38544,20.63,5,7.01,0,0
38545,12.89,8,14.55,0,0
38546,29.12,2,14.25,0,0
38547,47.49,9,8.46,0,0
38548,74.53,11,12.0,0,0
38549,42.97,14,6.79,0,0
38550,30.33,11,16.93,0,0
38551,6.38,14,173.13,0,0
38552,20.36,12,23.83,0,0
38553,56.29,20,1.38,0,0
38554,24.71,13,26.44,0,0
38555,23.15,6,24.7,0,0
38556,31.56,12,5.13,0,0
38557,46.16,7,1.23,0,0
38558,48.01,11,1136.77,0,0
38559,73.07,16,3.21,0,0
38560,17.09,16,24.41,0,0
38561,10.63,16,6.88,0,0
38562,7.46,11,10.65,0,0
38563,107.4,8,35.05,0,0
38564,36.19,9,9.26,1,0
38565,27.57,13,14.93,0,0
38566,10.92,13,34.37,0,0
38567,80.21,6,7.37,0,0
38568,25.39,16,5.27,0,0
38569,22.56,7,58.63,0,0
38570,11.79,16,3.14,0,0
38571,17.41,23,4.32,0,0
38572,24.57,10,30.51,0,0
38573,59.22,5,4.75,0,0
38574,124.61,19,8.69,0,0
38575,25.37,7,651.1,0,0
38576,48.28,13,20.36,0,0
38577,11.57,11,24.13,0,0
38578,57.29,12,20.85,0,0
38579,17.41,6,7.15,1,0
38580,56.86,22,2.58,0,0
38581,24.44,14,17.2,0,0
38582,28.05,11,4.13,0,0
38583,75.38,16,5.32,0,0
38584,17.1,10,6.76,0,0
38585,88.18,21,18.12,0,0
38586,10.05,15,16.97,0,0
38587,12.8,10,17.78,0,0
38588,93.41,14,5.25,0,0
38589,88.73,20,10.99,0,0
38590,43.81,7,523.03,0,0
38591,40.39,13,11.25,0,0
38592,36.33,22,13.87,0,0
38593,21.42,14,17.23,0,0
38594,15.32,18,4.04,0,0
38595,194.18,18,13.47,0,0
38596,117.02,16,9.06,0,0
38597,35.95,16,77.37,0,0
38598,39.49,9,22.22,0,0
38599,15.32,19,32.16,0,0
38600,16.85,10,2.6,0,0
38601,55.93,12,15.35,1,0
38602,13.75,19,7.71,0,0
38603,59.4,6,31.11,0,0
38604,22.22,18,19.84,0,0
38605,48.79,8,3.65,0,0
38606,17.06,13,38.1,0,0
38607,172.86,8,21.72,0,0
38608,24.82,9,6.47,0,0
38609,51.28,14,473.23,0,0
38610,27.21,23,22.89,0,0
38611,26.04,2,376.71,0,0
38612,24.44,16,1.14,0,0
38613,29.27,16,42.57,0,0
38614,22.86,14,3.38,0,0
38615,95.6,19,14.62,0,0
38616,81.88,15,15.09,0,0
38617,11.76,12,11.54,0,0
38618,39.49,3,12.39,0,0
38619,30.82,18,14.92,0,0
38620,11.62,13,20.18,0,0
38621,14.66,12,19.96,0,0
38622,79.64,13,24.76,1,0
38623,31.18,21,15.09,0,0
38624,26.25,11,18.46,1,0
38625,15.87,11,23.91,0,0
38626,26.14,6,4.63,0,0
38627,33.51,15,8.49,0,0
38628,12.68,19,164.44,0,0
38629,33.8,10,12.08,1,0
38630,16.55,12,16.83,0,0
38631,65.72,11,19.38,0,0
38632,30.06,23,10.96,0,0
38633,57.29,0,20.38,0,0
38634,18.16,20,1.4,0,0
38635,13.73,16,7.39,0,0
38636,5.49,12,831.2,0,0
38637,18.93,16,11.11,0,0
38638,12.13,9,1.81,0,0
38639,43.84,15,12.61,0,0
38640,28.08,16,13.55,0,0
38641,55.95,11,45.77,0,0
38642,22.84,10,12.49,0,0
38643,157.62,14,8.49,0,0
38644,9.96,9,7.54,0,0
38645,22.53,21,18.41,0,0
38646,9.19,13,21.4,0,0
38647,21.91,9,8.21,0,0
38648,19.06,18,33.64,0,0
38649,23.79,8,6.92,0,0
38650,55.17,19,7.75,0,0
38651,46.88,15,8.77,1,0
38652,75.12,10,14.76,0,0
38653,23.86,20,17.37,0,0
38654,114.43,15,7.98,0,0
38655,29.21,11,10.43,0,0
38656,38.73,17,18.7,0,0
38657,36.24,11,9.62,0,0
38658,8.92,14,11.74,0,0
38659,111.41,16,31.72,0,0
38660,80.51,18,13.35,0,0
38661,11.56,22,30.49,0,0
38662,40.33,10,19.97,0,0
38663,68.5,20,14.11,0,0
38664,18.6,22,3.53,0,0
38665,92.96,13,8.28,0,0
38666,23.83,10,18.86,0,0
38667,97.92,12,3.44,0,0
38668,52.69,16,26.52,0,0
38669,47.84,15,8.57,0,0
38670,51.3,10,18.06,0,0
38671,22.5,4,3.29,0,0
38672,10.35,13,10.34,0,0
38673,82.7,12,14.55,0,0
38674,16.05,15,20.84,0,0
38675,70.31,9,20.3,0,0
38676,22.63,20,6.47,0,0
38677,54.55,13,36.32,0,0
38678,51.76,10,4.72,0,0
38679,19.92,18,19.86,0,0
38680,45.14,7,11.0,0,0
38681,6.4,7,7.38,0,0
